"","date","close_prev"
"1001",2015-07-28,117.49
"1002",2015-07-29,108.75
"1003",2015-07-30,115
"1004",2015-07-31,111.9
"1005",2015-08-03,104.42
"1006",2015-08-04,94
"1007",2015-08-05,103.4
"1008",2015-08-06,104.32
"1009",2015-08-07,108.66
"1010",2015-08-10,119.5
"1011",2015-08-11,123
"1012",2015-08-12,119.07
"1013",2015-08-13,112
"1014",2015-08-14,114.46
"1015",2015-08-17,112.9
"1016",2015-08-18,108.97
"1017",2015-08-19,101.15
"1018",2015-08-20,109.99
"1019",2015-08-21,104.45
"1020",2015-08-24,101
"1021",2015-08-25,90.9
"1022",2015-08-26,81.81
"1023",2015-08-27,83.64
"1024",2015-08-28,91.32
"1025",2015-08-31,94.43
"1026",2015-09-01,86.5
"1027",2015-09-02,77.99
"1028",2015-09-07,76.08
"1029",2015-09-08,79.7
"1030",2015-09-09,84.8
"1031",2015-09-10,90
"1032",2015-09-11,85.5
"1033",2015-09-14,86.01
"1034",2015-09-15,78
"1035",2015-09-16,78
"1036",2015-09-17,85.5
"1037",2015-09-18,80.6
"1038",2015-09-21,81.9
"1039",2015-09-22,84.6
"1040",2015-09-23,82.31
"1041",2015-09-24,79.93
"1042",2015-09-25,87.92
"1043",2015-09-28,86
"1044",2015-09-29,42.9
"1045",2015-09-30,41.3
"1046",2015-10-08,40.2
"1047",2015-10-09,42.67
"1048",2015-10-12,39.58
"1049",2015-10-13,41.11
"1050",2015-10-14,40.4
"1051",2015-10-15,44.44
"1052",2015-10-16,46.38
"1053",2015-10-19,45.69
"1054",2015-10-20,44.97
"1055",2015-10-21,45.4
"1056",2015-10-22,40.86
"1057",2015-10-23,44.95
"1058",2015-10-26,44.81
"1059",2015-10-27,44.96
"1060",2015-10-28,43.88
"1061",2015-10-29,42.23
"1062",2015-10-30,42.48
"1063",2015-11-02,41.09
"1064",2015-11-03,39.24
"1065",2015-11-04,39
"1066",2015-11-05,40.81
"1067",2015-11-06,40.27
"1068",2015-11-09,41
"1069",2015-11-10,42.41
"1070",2015-11-11,43.25
"1071",2015-11-12,43.83
"1072",2015-11-13,42.81
"1073",2015-11-16,41.38
"1074",2015-11-17,43.3
"1075",2015-11-18,41.85
"1076",2015-11-19,42.12
"1077",2015-11-20,46.33
"1078",2015-11-23,50.96
"1079",2015-11-24,48.5
"1080",2015-11-25,49.74
"1081",2015-11-26,49.34
"1082",2015-11-27,47.93
"1083",2015-11-30,44.99
"1084",2015-12-01,44
"1085",2015-12-02,44.61
"1086",2015-12-03,43.84
"1087",2015-12-04,45.58
"1088",2015-12-07,44.51
"1089",2015-12-08,44.78
"1090",2015-12-09,45.43
"1091",2015-12-10,43.81
"1092",2015-12-11,43.02
"1093",2015-12-14,41.74
"1094",2015-12-15,42.22
"1095",2015-12-16,42.59
"1096",2015-12-17,42.59
"1097",2015-12-18,43.63
"1098",2016-01-18,42.69
"1099",2016-01-19,38.42
"1100",2016-01-20,35.42
"1101",2016-01-21,34.15
"1102",2016-01-22,30.74
"1103",2016-01-25,29.62
"1104",2016-01-26,29.9
"1105",2016-01-27,26.92
"1106",2016-01-28,27.26
"1107",2016-01-29,26
"1108",2016-02-01,26.57
"1109",2016-02-02,25.28
"1110",2016-02-03,26.25
"1111",2016-02-04,26.4
"1112",2016-02-05,26.66
"1113",2016-02-15,26.17
"1114",2016-02-16,25.42
"1115",2016-02-17,26.89
"1116",2016-02-18,27.6
"1117",2016-02-19,27.04
"1118",2016-02-22,27.28
"1119",2016-02-23,27.93
"1120",2016-02-24,28.51
"1121",2016-02-25,28.13
"1122",2016-02-26,25.32
"1123",2016-02-29,24.5
"1124",2016-03-01,22.05
"1125",2016-03-02,22.36
"1126",2016-03-03,23.47
"1127",2016-03-04,23.46
"1128",2016-03-07,22.13
"1129",2016-03-08,23.5
"1130",2016-03-09,23.54
"1131",2016-03-10,22.81
"1132",2016-03-11,22.31
"1133",2016-03-14,22.26
"1134",2016-03-15,23.2
"1135",2016-03-16,23.29
"1136",2016-03-17,23.13
"1137",2016-03-18,23.68
"1138",2016-03-21,25.15
"1139",2016-03-22,26.13
"1140",2016-03-23,25.41
"1141",2016-03-24,25.91
"1142",2016-03-25,25.45
"1143",2016-03-28,25.42
"1144",2016-03-29,25.62
"1145",2016-03-30,24.75
"1146",2016-03-31,25.74
"1147",2016-04-01,25.58
"1148",2016-04-05,25.58
"1149",2016-04-06,27.23
"1150",2016-04-07,27.43
"1151",2016-04-08,27.7
"1152",2016-04-11,27.66
"1153",2016-04-12,28
"1154",2016-04-13,27.38
"1155",2016-04-14,28.5
"1156",2016-04-15,28.75
"1157",2016-04-18,28.21
"1158",2016-04-19,27.3
"1159",2016-04-20,27.46
"1160",2016-04-21,25.1
"1161",2016-04-22,24.55
"1162",2016-04-25,24.58
"1163",2016-04-26,23.92
"1164",2016-04-27,23.62
"1165",2016-04-28,23.07
"1166",2016-04-29,23.74
"1167",2016-05-03,23.81
"1168",2016-05-04,24.43
"1169",2016-05-05,24.23
"1170",2016-05-06,24.29
"1171",2016-05-09,22.89
"1172",2016-05-10,21.75
"1173",2016-05-11,21.89
"1174",2016-05-12,22.6
"1175",2016-05-13,22.15
"1176",2016-05-16,21.75
"1177",2016-05-17,22.47
"1178",2016-05-18,22.4
"1179",2016-05-19,21.67
"1180",2016-05-20,22.9
"1181",2016-05-23,22.4
"1182",2016-05-24,22.5
"1183",2016-05-25,21.91
"1184",2016-05-26,21.88
"1185",2016-05-27,21.55
"1186",2016-05-30,21.57
"1187",2016-05-31,21.64
"1188",2016-06-01,22.56
"1189",2016-06-02,22.75
"1190",2016-06-03,23.15
"1191",2016-06-06,22.96
"1192",2016-06-07,22.82
"1193",2016-06-08,23.14
"1194",2016-06-13,22.54
"1195",2016-06-14,21
"1196",2016-06-15,20.84
"1197",2016-06-16,21.45
"1198",2016-06-17,20.89
"1199",2016-06-20,21.14
"1200",2016-06-21,21
"1201",2016-06-22,20.82
"1202",2016-06-23,21.36
"1203",2016-06-24,21.79
"1204",2016-06-27,21.03
"1205",2016-06-28,21.48
"1206",2016-06-29,22.02
"1207",2016-06-30,21.83
"1208",2016-07-01,22
"1209",2016-07-04,21.86
"1210",2016-07-05,22.3
"1211",2016-07-06,22.27
"1212",2016-07-07,23.9
"1213",2016-07-08,23.3
"1214",2016-07-11,24.01
"1215",2016-07-12,25.99
"1216",2016-07-13,27
"1217",2016-07-14,26.48
"1218",2016-07-15,26.36
"1219",2016-07-18,25.68
"1220",2016-07-19,25.82
"1221",2016-07-20,25.71
"1222",2016-07-21,25.17
"1223",2016-07-22,25.22
"1224",2016-07-25,24.79
"1225",2016-07-26,24.48
"1226",2016-07-27,24.72
"1227",2016-07-28,22.87
"1228",2016-07-29,23.18
"1229",2016-08-01,22.71
"1230",2016-08-02,23.51
"1231",2016-08-03,23.98
"1232",2016-08-04,23.53
"1233",2016-08-05,23.16
"1234",2016-08-08,22.81
"1235",2016-08-09,22.48
"1236",2016-08-10,22.93
"1237",2016-08-11,23.25
"1238",2016-08-12,22.53
"1239",2016-08-15,22.51
"1240",2016-08-16,23.19
"1241",2016-08-17,23.55
"1242",2016-08-18,23.4
"1243",2016-08-19,23.49
"1244",2016-08-22,23.54
"1245",2016-08-23,23.63
"1246",2016-08-24,23.48
"1247",2016-08-25,23.48
"1248",2016-08-26,22.5
"1249",2016-08-29,22.39
"1250",2016-08-30,22.29
"1251",2016-08-31,22.22
"1252",2016-09-01,22.29
"1253",2016-09-02,22.05
"1254",2016-09-05,22.08
"1255",2016-09-06,22.35
"1256",2016-09-07,22.7
"1257",2016-09-08,22.51
"1258",2016-09-09,22.76
"1259",2016-09-12,22.53
"1260",2016-09-13,21.59
"1261",2016-09-14,21.62
"1262",2016-09-19,21.49
"1263",2016-09-20,21.84
"1264",2016-09-21,21.68
"1265",2016-09-22,21.66
"1266",2016-09-23,21.73
"1267",2016-09-26,21.98
"1268",2016-09-27,21.21
"1269",2016-09-28,21.38
"1270",2016-09-29,21.09
"1271",2016-09-30,21.09
"1272",2016-10-10,21.13
"1273",2016-10-11,22.2
"1274",2016-10-12,22.21
"1275",2016-10-13,22.3
"1276",2016-10-14,22.31
"1277",2016-10-17,22.98
"1278",2016-10-18,22.68
"1279",2016-10-19,22.76
"1280",2016-10-20,22.78
"1281",2016-10-21,22.45
"1282",2016-10-24,22.14
"1283",2016-10-25,22.2
"1284",2016-10-26,22.4
"1285",2016-10-27,22.62
"1286",2016-10-28,22.38
"1287",2016-10-31,23.63
"1288",2016-11-01,23.99
"1289",2016-11-02,24.05
"1290",2016-11-03,23.6
"1291",2016-11-04,23.47
"1292",2016-11-07,23
"1293",2016-11-08,23.2
"1294",2016-11-09,23.31
"1295",2016-11-10,23.72
"1296",2016-11-11,23.71
"1297",2016-11-14,23.71
"1298",2016-11-15,23.34
"1299",2016-11-16,23.85
"1300",2016-11-17,23.84
"1301",2016-11-18,23.43
"1302",2016-11-21,23.26
"1303",2016-11-22,23.34
"1304",2016-11-23,23.37
"1305",2016-11-24,22.88
"1306",2016-11-25,22.47
"1307",2016-11-28,22.5
"1308",2016-11-29,22.5
"1309",2016-11-30,21.98
"1310",2016-12-01,22
"1311",2016-12-02,22.18
"1312",2016-12-05,21.75
"1313",2016-12-06,21.61
"1314",2016-12-07,21.83
"1315",2016-12-08,22.02
"1316",2016-12-09,21.9
"1317",2016-12-12,21.85
"1318",2016-12-13,20.02
"1319",2016-12-14,20.07
"1320",2016-12-15,20.05
"1321",2016-12-16,20.16
"1322",2016-12-19,20.24
"1323",2016-12-20,20.05
"1324",2016-12-21,20.35
"1325",2016-12-22,20.42
"1326",2016-12-23,20.57
"1327",2016-12-26,20.19
"1328",2016-12-27,20.44
"1329",2016-12-28,20.19
"1330",2016-12-29,19.98
"1331",2016-12-30,20.09
"1332",2017-01-03,20.24
"1333",2017-01-04,20.3
"1334",2017-01-05,20.46
"1335",2017-01-06,20.52
"1336",2017-01-09,20.16
"1337",2017-01-10,20.21
"1338",2017-01-11,20.34
"1339",2017-01-12,20.34
"1340",2017-01-13,21.24
"1341",2017-01-16,20.7
"1342",2017-01-17,20.18
"1343",2017-01-18,20.09
"1344",2017-01-19,19.81
"1345",2017-01-20,19.8
"1346",2017-01-23,20.03
"1347",2017-01-24,19.99
"1348",2017-01-25,19.8
"1349",2017-01-26,19.82
"1350",2017-02-03,19.98
"1351",2017-02-06,19.9
"1352",2017-02-07,20.04
"1353",2017-02-08,19.98
"1354",2017-02-09,20.08
"1355",2017-02-10,20.15
"1356",2017-02-13,20.01
"1357",2017-02-14,20.07
"1358",2017-02-15,20.25
"1359",2017-02-16,20.23
"1360",2017-02-17,20.25
"1361",2017-02-20,19.92
"1362",2017-02-21,20.01
"1363",2017-02-22,20.21
"1364",2017-02-23,20.32
"1365",2017-02-24,20.73
"1366",2017-02-27,21.13
"1367",2017-02-28,20.71
"1368",2017-03-01,21.13
"1369",2017-03-02,21.63
"1370",2017-03-03,21.11
"1371",2017-03-06,21.07
"1372",2017-03-07,21.32
"1373",2017-03-08,21.13
"1374",2017-03-09,21.72
"1375",2017-03-10,21.6
"1376",2017-03-13,21.61
"1377",2017-03-14,21.7
"1378",2017-03-15,21.2
"1379",2017-03-16,21.21
"1380",2017-03-17,21.12
"1381",2017-03-20,21.2
"1382",2017-03-21,21.07
"1383",2017-03-22,21.05
"1384",2017-03-23,22.16
"1385",2017-03-24,23.2
"1386",2017-03-27,22.62
"1387",2017-03-28,22.9
"1388",2017-03-29,22.27
"1389",2017-03-30,21.65
"1390",2017-03-31,21.6
"1391",2017-04-05,21.14
"1392",2017-04-06,21.28
"1393",2017-04-07,21.52
"1394",2017-04-10,21.16
"1395",2017-04-11,21.14
"1396",2017-04-12,21.5
"1397",2017-04-13,21.77
"1398",2017-04-14,21.79
"1399",2017-04-17,21.6
"1400",2017-04-18,21.18
"1401",2017-04-19,20.94
"1402",2017-04-20,20.88
"1403",2017-04-21,20.85
"1404",2017-04-24,19.8
"1405",2017-04-25,19.24
"1406",2017-04-26,19.33
"1407",2017-04-27,19.63
"1408",2017-04-28,19.73
"1409",2017-05-02,19.97
"1410",2017-05-03,19.88
"1411",2017-05-04,19.65
"1412",2017-05-05,20.1
"1413",2017-05-08,19.94
"1414",2017-05-09,19.94
"1415",2017-05-10,19.1
"1416",2017-05-11,19
"1417",2017-05-12,18.07
"1418",2017-05-15,17.69
"1419",2017-05-16,17.62
"1420",2017-05-17,17.75
"1421",2017-05-18,17.61
"1422",2017-05-19,17.34
"1423",2017-05-22,17.5
"1424",2017-05-23,16.65
"1425",2017-05-24,16.15
"1426",2017-05-25,16.81
"1427",2017-05-26,16.71
"1428",2017-05-31,17.18
"1429",2017-06-01,17.01
"1430",2017-06-02,16.33
"1431",2017-06-05,16.5
"1432",2017-06-06,16.8
"1433",2017-06-07,16.81
"1434",2017-06-08,17.02
"1435",2017-06-09,16.93
"1436",2017-06-12,17.08
"1437",2017-06-13,17.05
"1438",2017-06-14,17.08
"1439",2017-06-15,16.82
"1440",2017-06-16,17.29
"1441",2017-06-19,16.99
"1442",2017-06-20,17
"1443",2017-06-21,16.82
"1444",2017-06-22,16.45
"1445",2017-06-23,15.97
"1446",2017-06-26,16.31
"1447",2017-06-27,16.39
"1448",2017-06-28,16.38
"1449",2017-06-29,16.38
"1450",2017-06-30,16.53
"1451",2017-07-03,16.62
"1452",2017-07-04,16.68
"1453",2017-07-05,17.93
"1454",2017-07-06,17.67
"1455",2017-07-07,17.48
"1456",2017-07-10,17.26
"1457",2017-07-11,17.19
"1458",2017-07-12,17.19
"1459",2017-07-13,17.57
"1460",2017-07-14,17.59
"1461",2017-07-17,17.81
"1462",2017-07-18,17.04
"1463",2017-07-19,16.62
"1464",2017-07-20,16.49
"1465",2017-07-21,16.42
"1466",2017-07-24,16.17
"1467",2017-07-25,16.06
"1468",2017-07-26,16.14
"1469",2017-07-27,15.93
"1470",2017-07-28,16.36
"1471",2017-07-31,16.25
"1472",2017-08-01,16.55
"1473",2017-08-02,16.42
"1474",2017-08-03,16.38
"1475",2017-08-04,16.49
"1476",2017-08-07,16.4
"1477",2017-08-08,16.4
"1478",2017-08-09,16.41
"1479",2017-08-10,16.25
"1480",2017-08-11,16.74
"1481",2017-08-14,16.16
"1482",2017-08-15,16.36
"1483",2017-08-16,16.36
"1484",2017-08-17,16.61
"1485",2017-08-18,16.96
"1486",2017-08-21,16.82
"1487",2017-08-22,16.9
"1488",2017-08-23,16.77
"1489",2017-08-24,16.74
"1490",2017-08-25,16.62
"1491",2017-08-28,16.79
"1492",2017-08-29,16.91
"1493",2017-08-30,16.8
"1494",2017-08-31,16.77
"1495",2017-09-01,16.8
"1496",2017-09-04,16.75
"1497",2017-09-05,16.94
"1498",2017-09-06,17.01
"1499",2017-09-07,17.14
"1500",2017-09-08,17.02
"1501",2017-09-11,17.27
"1502",2017-09-12,17.22
"1503",2017-09-13,17.15
"1504",2017-09-14,17.68
"1505",2017-09-15,17.5
"1506",2017-09-18,17.78
"1507",2017-09-19,18.35
"1508",2017-09-20,18.1
"1509",2017-09-21,18.04
"1510",2017-09-22,18.06
"1511",2017-09-25,17.71
"1512",2017-09-26,17.71
"1513",2017-09-27,17.75
"1514",2017-09-28,17.79
"1515",2017-09-29,17.8
"1516",2017-10-09,18.45
"1517",2017-10-10,18.91
"1518",2017-10-11,18.82
"1519",2017-10-12,18.8
"1520",2017-10-13,19.03
"1521",2017-10-16,19.13
"1522",2017-10-17,18.87
"1523",2017-10-18,18.77
"1524",2017-10-19,18.83
"1525",2017-10-20,18.26
"1526",2017-10-23,18.08
"1527",2017-10-24,17.93
"1528",2017-10-25,17.8
"1529",2017-10-26,17.92
"1530",2017-10-27,17.99
"1531",2017-10-30,17.62
"1532",2017-10-31,16.66
"1533",2017-11-01,16.72
"1534",2017-11-02,16.49
"1535",2017-11-03,15.97
"1536",2017-11-06,15.63
"1537",2017-11-07,16.18
"1538",2017-11-08,16.37
"1539",2017-11-09,16.09
"1540",2017-11-10,16.16
"1541",2017-11-13,15.9
"1542",2017-11-14,16
"1543",2017-11-15,15.7
"1544",2017-11-16,15.3
"1545",2017-11-17,15.25
"1546",2017-11-20,14.25
"1547",2017-11-21,14.45
"1548",2017-11-22,14
"1549",2017-11-23,14.13
"1550",2017-11-24,13.7
"1551",2017-11-27,13.72
"1552",2017-11-28,13.47
"1553",2017-11-29,13.61
"1554",2017-11-30,13.96
"1555",2017-12-01,13.74
"1556",2017-12-04,13.89
"1557",2017-12-05,13.78
"1558",2017-12-06,13.03
"1559",2017-12-07,13.29
"1560",2017-12-08,13.26
"1561",2017-12-11,13.41
"1562",2017-12-12,13.46
"1563",2017-12-13,13.22
"1564",2017-12-14,13.33
"1565",2017-12-15,13.2
"1566",2017-12-18,13.21
"1567",2017-12-19,13.19
"1568",2017-12-20,13.29
"1569",2017-12-21,12.96
"1570",2017-12-22,12.92
"1571",2017-12-25,13.15
"1572",2017-12-26,13.15
"1573",2017-12-27,13.65
"1574",2017-12-28,13.41
"1575",2017-12-29,13.21
"1576",2018-01-02,13.27
"1577",2018-01-03,13.61
"1578",2018-01-04,13.66
"1579",2018-01-05,13.57
"1580",2018-01-08,13.77
"1581",2018-01-09,13.65
"1582",2018-01-10,13.7
"1583",2018-01-11,13.5
"1584",2018-01-12,13.73
"1585",2018-01-15,13.86
"1586",2018-01-16,13.45
"1587",2018-01-17,13.96
"1588",2018-01-18,14.25
"1589",2018-01-19,14.12
"1590",2018-01-22,14.05
"1591",2018-01-23,14.14
"1592",2018-01-24,14.05
"1593",2018-01-25,13.96
"1594",2018-01-26,13.94
"1595",2018-01-29,13.79
"1596",2018-01-30,13.35
"1597",2018-01-31,13.28
"1598",2018-02-01,12.23
"1599",2018-02-02,11.66
"1600",2018-02-05,11.66
"1601",2018-02-06,11.36
"1602",2018-02-07,10.92
"1603",2018-02-08,10.71
"1604",2018-02-09,10.95
"1605",2018-02-12,10.6
"1606",2018-02-13,10.91
"1607",2018-02-14,10.84
"1608",2018-02-22,10.87
"1609",2018-02-23,11.03
"1610",2018-02-26,11.19
"1611",2018-02-27,11.33
"1612",2018-02-28,11.29
"1613",2018-03-01,12.42
"1614",2018-03-02,13
"1615",2018-03-05,12.92
"1616",2018-03-06,13.13
"1617",2018-03-07,13.66
"1618",2018-03-08,13.44
"1619",2018-03-09,13.36
"1620",2018-03-12,13.65
"1621",2018-03-13,13.62
"1622",2018-03-14,14.15
"1623",2018-03-15,13.85
"1624",2018-03-16,13.52
"1625",2018-03-19,13.39
"1626",2018-03-20,13.43
"1627",2018-03-21,14.08
"1628",2018-03-22,13.6
"1629",2018-03-23,13.66
"1630",2018-03-26,13.29
"1631",2018-03-27,14.62
"1632",2018-03-28,15
"1633",2018-03-29,14.6
"1634",2018-03-30,14.74
"1635",2018-04-02,15.1
"1636",2018-04-03,14.84
"1637",2018-04-04,14.93
"1638",2018-04-09,15.3
"1639",2018-04-10,15
"1640",2018-04-11,14.6
"1641",2018-04-12,14.63
"1642",2018-04-13,14.46
"1643",2018-04-16,14.5
"1644",2018-04-17,14.55
"1645",2018-04-18,14.6
"1646",2018-04-19,14.58
"1647",2018-04-20,14.64
"1648",2018-04-23,14.3
"1649",2018-04-24,12.87
"1650",2018-04-25,12.77
"1651",2018-04-26,12.46
"1652",2018-04-27,12.21
"1653",2018-05-02,12.23
"1654",2018-05-03,12.44
"1655",2018-05-04,12.41
"1656",2018-05-07,12.43
"1657",2018-05-08,12.78
"1658",2018-05-09,13.17
"1659",2018-05-10,13.19
"1660",2018-05-11,13.57
"1661",2018-05-14,13.09
"1662",2018-05-15,12.85
"1663",2018-05-16,13.16
"1664",2018-05-17,13.7
"1665",2018-05-18,13.76
"1666",2018-05-21,14
"1667",2018-05-22,14.32
"1668",2018-05-23,14.75
"1669",2018-05-24,15.1
"1670",2018-05-25,14.95
"1671",2018-05-28,15.03
"1672",2018-05-29,15.03
"1673",2018-05-30,15.14
"1674",2018-05-31,15.2
"1675",2018-06-01,16
"1676",2018-06-04,15.45
"1677",2018-06-05,15.35
"1678",2018-06-06,15.46
"1679",2018-06-07,16.11
"1680",2018-06-08,15.8
"1681",2018-06-11,15.5
"1682",2018-06-12,15.2
"1683",2018-06-13,15.5
"1684",2018-06-14,15.33
"1685",2018-06-15,15.43
"1686",2018-06-19,14.4
"1687",2018-06-20,13.76
"1688",2018-06-21,14.11
"1689",2018-06-22,13.68
"1690",2018-06-25,14.12
"1691",2018-06-26,13.45
"1692",2018-06-27,13.55
"1693",2018-06-28,13.19
"1694",2018-06-29,13.04
"1695",2018-07-02,13.51
"1696",2018-07-03,13.2
"1697",2018-07-04,13.2
"1698",2018-07-05,13.03
"1699",2018-07-06,12.24
"1700",2018-07-09,11.62
"1701",2018-07-10,11.69
"1702",2018-07-11,12.01
"1703",2018-07-12,11.45
"1704",2018-07-13,11.77
"1705",2018-07-16,12.09
"1706",2018-07-17,12.01
"1707",2018-07-18,13.21
"1708",2018-07-19,13.1
"1709",2018-07-20,12.7
"1710",2018-07-23,12.93
"1711",2018-07-24,12.92
"1712",2018-07-25,13.11
"1713",2018-07-26,13.95
"1714",2018-07-27,13.54
"1715",2018-07-30,13.93
"1716",2018-07-31,14.13
"1717",2018-08-01,13.8
"1718",2018-08-02,13.8
"1719",2018-08-03,13.53
"1720",2018-08-06,12.74
"1721",2018-08-07,12.58
"1722",2018-08-08,13.05
"1723",2018-08-09,12.53
"1724",2018-08-10,13.01
"1725",2018-08-13,13.25
"1726",2018-08-14,13.3
"1727",2018-08-15,13.35
"1728",2018-08-16,12.39
"1729",2018-08-17,12.65
"1730",2018-08-20,12.32
"1731",2018-08-21,12.23
"1732",2018-08-22,12.47
"1733",2018-08-23,11.5
"1734",2018-08-24,11.21
"1735",2018-08-27,11.37
"1736",2018-08-28,11.51
"1737",2018-08-29,11.8
"1738",2018-08-30,11.61
"1739",2018-08-31,11.26
"1740",2018-09-03,11.13
"1741",2018-09-04,11.18
"1742",2018-09-05,11.36
"1743",2018-09-06,11.1
"1744",2018-09-07,11.05
"1745",2018-09-10,11.08
"1746",2018-09-11,10.67
"1747",2018-09-12,10.7
"1748",2018-09-13,10.74
"1749",2018-09-14,10.57
"1750",2018-09-17,10.54
"1751",2018-09-18,10.44
"1752",2018-09-19,10.62
"1753",2018-09-20,10.79
"1754",2018-09-21,10.61
"1755",2018-09-25,10.7
"1756",2018-09-26,10.83
"1757",2018-09-27,11.04
"1758",2018-09-28,12.05
"1759",2018-10-08,12
"1760",2018-10-09,11.61
"1761",2018-10-10,11.36
"1762",2018-10-11,11.02
"1763",2018-10-12,9.92
"1764",2018-10-15,9.7
"1765",2018-10-16,9.49
"1766",2018-10-17,9.09
"1767",2018-10-18,9.19
"1768",2018-10-19,8.76
"1769",2018-10-22,8.21
"1770",2018-10-23,8.56
"1771",2018-10-24,8.4
"1772",2018-10-25,8.6
"1773",2018-10-26,8.34
"1774",2018-10-29,8.26
"1775",2018-10-30,8
"1776",2018-10-31,8.25
"1777",2018-11-01,8.27
"1778",2018-11-02,8.35
"1779",2018-11-05,8.63
"1780",2018-11-06,8.69
"1781",2018-11-07,8.7
"1782",2018-11-08,8.67
"1783",2018-11-09,8.76
"1784",2018-11-12,8.63
"1785",2018-11-13,8.99
"1786",2018-11-14,9.24
"1787",2018-11-15,9.47
"1788",2018-11-16,9.52
"1789",2018-11-19,9.72
"1790",2018-11-20,9.7
"1791",2018-11-21,9.28
"1792",2018-11-22,9.5
"1793",2018-11-23,9.73
"1794",2018-11-26,9.15
"1795",2018-11-27,9.02
"1796",2018-11-28,9.08
"1797",2018-11-29,9.52
"1798",2018-11-30,9.18
"1799",2018-12-03,9.17
"1800",2018-12-04,9.49
"1801",2018-12-05,9.91
"1802",2018-12-06,9.74
"1803",2018-12-07,9.49
"1804",2018-12-10,9.5
"1805",2018-12-11,9.26
"1806",2018-12-12,9.35
"1807",2018-12-13,9.57
"1808",2018-12-14,9.7
"1809",2018-12-17,9.32
"1810",2018-12-18,9.55
"1811",2018-12-19,9.37
"1812",2018-12-20,9.02
"1813",2018-12-21,9.06
"1814",2018-12-24,9.31
"1815",2018-12-25,9.26
"1816",2018-12-26,9.05
"1817",2018-12-27,8.96
"1818",2018-12-28,8.65
"1819",2019-01-02,9.14
"1820",2019-01-03,8.87
"1821",2019-01-04,9.03
"1822",2019-01-07,9.22
"1823",2019-01-08,9.4
"1824",2019-01-09,9.37
"1825",2019-01-10,9.29
"1826",2019-01-11,9.21
"1827",2019-01-14,9.28
"1828",2019-01-15,9.19
"1829",2019-01-16,9.33
"1830",2019-01-17,9.22
"1831",2019-01-18,8.96
"1832",2019-01-21,8.97
"1833",2019-01-22,9.08
"1834",2019-01-23,8.96
"1835",2019-01-24,9.16
"1836",2019-01-25,9.2
"1837",2019-01-28,9.01
"1838",2019-01-29,9.33
"1839",2019-01-30,9.02
"1840",2019-01-31,9.03
"1841",2019-02-01,8.99
"1842",2019-02-11,9.51
"1843",2019-02-12,10.46
"1844",2019-02-13,11.17
"1845",2019-02-14,11.52
"1846",2019-02-15,11.99
"1847",2019-02-18,12.02
"1848",2019-02-19,12.3
"1849",2019-02-20,12
"1850",2019-02-21,12.18
"1851",2019-02-22,12.8
"1852",2019-02-25,12.99
"1853",2019-02-26,13.19
"1854",2019-02-27,12.67
"1855",2019-02-28,12.7
"1856",2019-03-01,13.01
"1857",2019-03-04,13.06
"1858",2019-03-05,13.93
"1859",2019-03-06,14.16
"1860",2019-03-07,14.32
"1861",2019-03-08,14.31
"1862",2019-03-11,13.76
"1863",2019-03-12,13.6
"1864",2019-03-13,13.8
"1865",2019-03-14,13.24
"1866",2019-03-15,13.19
"1867",2019-03-18,13.36
"1868",2019-03-19,13.75
"1869",2019-03-20,13.39
"1870",2019-03-21,13.93
"1871",2019-03-22,13.79
"1872",2019-03-25,13.92
"1873",2019-03-26,13.62
"1874",2019-03-27,13.72
"1875",2019-03-28,14.63
"1876",2019-03-29,14.3
"1877",2019-04-01,14.69
"1878",2019-04-02,16.16
"1879",2019-04-03,16.61
"1880",2019-04-04,16.48
"1881",2019-04-08,16.34
"1882",2019-04-09,16.48
"1883",2019-04-10,16.73
"1884",2019-04-11,17.2
"1885",2019-04-12,16.41
"1886",2019-04-15,17.75
"1887",2019-04-16,17.06
"1888",2019-04-17,17.32
"1889",2019-04-18,16.89
"1890",2019-04-19,16.92
"1891",2019-04-22,17.28
"1892",2019-04-23,17.02
"1893",2019-04-24,17.06
"1894",2019-04-25,17.5
"1895",2019-04-26,18.28
"1896",2019-04-29,17.65
"1897",2019-04-30,16.1
"1898",2019-05-06,17.1
"1899",2019-05-07,15.39
"1900",2019-05-08,16
"1901",2019-05-09,16.9
"1902",2019-05-10,15.55
"1903",2019-05-13,16.35
"1904",2019-05-14,16.3
"1905",2019-05-15,15.78
"1906",2019-05-16,17.03
"1907",2019-05-17,16.86
"1908",2019-05-20,16.37
"1909",2019-05-21,15.73
"1910",2019-05-22,15.74
"1911",2019-05-23,15.55
"1912",2019-05-24,14.8
"1913",2019-05-27,15.01
"1914",2019-05-28,15.38
"1915",2019-05-29,15.54
"1916",2019-05-30,15.62
"1917",2019-05-31,15.86
"1918",2019-06-03,15.58
"1919",2019-06-04,15.55
"1920",2019-06-05,15.36
"1921",2019-06-06,15.18
"1922",2019-06-10,14.78
"1923",2019-06-11,15.44
"1924",2019-06-12,15.83
"1925",2019-06-13,15.6
"1926",2019-06-14,15.89
"1927",2019-06-17,15.38
"1928",2019-06-18,15.39
"1929",2019-06-19,15.17
"1930",2019-06-20,15.2
"1931",2019-06-21,15.51
"1932",2019-06-24,15.84
"1933",2019-06-25,16.87
"1934",2019-06-26,17.11
"1935",2019-06-27,17.34
"1936",2019-06-28,17.85
"1937",2019-07-01,17.88
