date,open,high,low,close,close_prev,change_pct,volume,amount
2017/8/8,3724.3287,3737.3344,3718.8116,3732.2129,3726.7948,0.1454,137241928,1.46E+11
2017/8/9,3728.0319,3738.999,3713.5668,3731.044,3732.2129,-0.0313,124679989,1.37E+11
2017/8/10,3724.962,3746.8614,3688.1766,3715.9208,3731.044,-0.4053,130085128,1.48E+11
2017/8/11,3687.9314,3700.4944,3645.0945,3647.3503,3715.9208,-1.8453,150387421,1.61E+11
2017/8/14,3651.3754,3698.3663,3651.3754,3694.6831,3647.3503,1.2977,115308451,1.40E+11
2017/8/15,3695.78,3719.2931,3692.2802,3706.0566,3694.6831,0.3078,106444857,1.25E+11
2017/8/16,3701.1337,3707.144,3679.7338,3701.4207,3706.0566,-0.1251,104134141,1.27E+11
2017/8/17,3707.0668,3722.6239,3704.4126,3721.277,3701.4207,0.5365,108656251,1.37E+11
2017/8/18,3707.1891,3733.4914,3700.4112,3724.6748,3721.277,0.0913,96561705,1.23E+11
2017/8/21,3731.8399,3744.2631,3728.6157,3740.9941,3724.6748,0.4381,100313073,1.24E+11
2017/8/22,3745.7543,3758.2924,3734.5556,3752.298,3740.9941,0.3022,100292856,1.31E+11
2017/8/23,3747.6108,3772.4568,3741.7204,3756.0884,3752.298,0.101,104961573,1.24E+11
2017/8/24,3755.8902,3765.7082,3729.0876,3734.6458,3756.0884,-0.5709,89947372,1.08E+11
2017/8/25,3736.2916,3795.9693,3736.2916,3795.7544,3734.6458,1.6363,129940900,1.51E+11
2017/8/28,3805.6567,3866.9422,3805.6567,3842.7119,3795.7544,1.2371,185576325,2.36E+11
2017/8/29,3839.1779,3847.9303,3825.7597,3834.5376,3842.7119,-0.2127,128227070,1.59E+11
2017/8/30,3834.2682,3854.7062,3827.8607,3834.3005,3834.5376,-0.0062,141352857,1.66E+11
2017/8/31,3835.8394,3840.199,3800.8861,3822.0928,3834.3005,-0.3184,132944935,1.57E+11
2017/9/1,3825.3392,3843.6176,3818.1586,3830.5383,3822.0928,0.221,158645511,1.83E+11
2017/9/4,3828.5447,3847.0906,3813.5537,3845.6163,3830.5383,0.3936,149566320,1.76E+11
2017/9/5,3845.5451,3865.2938,3841.9514,3857.0464,3845.6163,0.2972,124964155,1.46E+11
2017/9/6,3846.7471,3858.2481,3831.3835,3849.4499,3857.0464,-0.197,131398723,1.56E+11
2017/9/7,3851.688,3858.1617,3828.835,3829.8713,3849.4499,-0.5086,123884181,1.56E+11
2017/9/8,3830.0707,3843.0186,3813.9833,3825.9895,3829.8713,-0.1014,106036504,1.35E+11
2017/9/11,3828.3422,3850.7409,3817.5108,3825.6453,3825.9895,-0.009,123883997,1.55E+11
2017/9/12,3832.2422,3849.3885,3822.0037,3837.9341,3825.6453,0.3212,144190242,1.88E+11
2017/9/13,3835.5493,3847.7841,3822.9441,3842.6061,3837.9341,0.1217,95410785,1.26E+11
2017/9/14,3843.572,3854.4931,3820.0876,3829.9554,3842.6061,-0.3292,115358583,1.43E+11
2017/9/15,3826.1448,3843.297,3818.5234,3831.2965,3829.9554,0.035,122427006,1.53E+11
2017/9/18,3832.9626,3862.3589,3832.9626,3843.1428,3831.2965,0.3092,117934405,1.53E+11
2017/9/19,3849.8794,3857.303,3820.2885,3832.1161,3843.1428,-0.2869,112432987,1.46E+11
2017/9/20,3830.1549,3850.9426,3827.8858,3842.4353,3832.1161,0.2693,101129542,1.35E+11
2017/9/21,3843.2577,3860.7977,3837.384,3837.8176,3842.4353,-0.1202,111098192,1.44E+11
2017/9/22,3826.4589,3842.252,3816.8225,3837.7304,3837.8176,-0.0023,100619802,1.28E+11
2017/9/25,3829.219,3835.3894,3811.1192,3817.7915,3837.7304,-0.5195,103948976,1.36E+11
2017/9/26,3810.3333,3821.6928,3808.3827,3820.7816,3817.7915,0.0783,81869407,1.01E+11
2017/9/27,3818.9646,3832.566,3818.8147,3821.2,3820.7816,0.011,85655811,1.09E+11
2017/9/28,3821.5904,3827.3308,3813.7532,3822.5386,3821.2,0.035,93544069,1.16E+11
2017/9/29,3825.2021,3852.2236,3825.2021,3836.5013,3822.5386,0.3653,93306028,1.16E+11
2017/10/9,3910.1149,3918.8391,3876.0322,3882.2076,3836.5013,1.1914,135535851,1.72E+11
2017/10/10,3883.0037,3900.7418,3855.4666,3889.8637,3882.2076,0.1972,112532586,1.58E+11
2017/10/11,3886.8184,3913.0695,3885.497,3902.6868,3889.8637,0.3297,104418151,1.44E+11
2017/10/12,3902.0156,3917.4435,3897.5472,3912.9536,3902.6868,0.2631,94340921,1.23E+11
2017/10/13,3912.975,3927.1744,3908.8885,3921.0017,3912.9536,0.2057,90142068,1.14E+11
2017/10/16,3926.2754,3947.4239,3913.3224,3913.4462,3921.0017,-0.1927,121355033,1.51E+11
2017/10/17,3910.7894,3924.6141,3900.4758,3913.0688,3913.4462,-0.0096,82241227,1.07E+11
2017/10/18,3914.8152,3944.4106,3914.8152,3944.1626,3913.0688,0.7946,100969841,1.26E+11
2017/10/19,3940.5831,3944.0349,3923.6455,3931.2495,3944.1626,-0.3274,106527252,1.33E+11
2017/10/20,3918.5265,3928.9607,3910.1974,3926.852,3931.2495,-0.1119,72980180,94529636639
2017/10/23,3930.8914,3936.2729,3920.6562,3930.7981,3926.852,0.1005,81484980,1.00E+11
2017/10/24,3926.2299,3959.4951,3922.0288,3959.3953,3930.7981,0.7275,93058154,1.20E+11
2017/10/25,3958.1669,3978.0893,3954.0011,3976.949,3959.3953,0.4433,88205458,1.07E+11
2017/10/26,3980.0479,4013.5988,3973.5535,3993.5752,3976.949,0.4181,129895465,1.70E+11
2017/10/27,3992.5539,4024.4645,3991.354,4021.9676,3993.5752,0.711,126672846,1.53E+11
2017/10/30,4022.1641,4033.3394,3960.2698,4009.7218,4021.9676,-0.3045,157387603,1.93E+11
2017/10/31,3995.3935,4009.2828,3983.2565,4006.7179,4009.7218,-0.0749,109178779,1.43E+11
2017/11/1,4007.9116,4032.4581,3991.3235,3996.6221,4006.7179,-0.252,130417380,1.66E+11
2017/11/2,3994.0946,3999.2262,3971.3761,3997.1343,3996.6221,0.0128,126100579,1.52E+11
2017/11/3,3992.3496,3999.3373,3963.0263,3992.6979,3997.1343,-0.111,129404439,1.58E+11
2017/11/6,3989.1824,4021.6382,3975.4069,4020.8896,3992.6979,0.7061,122081159,1.59E+11
2017/11/7,4022.4018,4064.2178,4021.3639,4054.2465,4020.8896,0.8296,152116663,1.94E+11
2017/11/8,4051.4935,4089.1457,4040.5772,4048.0057,4054.2465,-0.1539,150827719,2.01E+11
2017/11/9,4043.0663,4076.6102,4038.4004,4075.8998,4048.0057,0.6891,121056335,1.59E+11
2017/11/10,4070.2763,4116.7142,4067.657,4111.9112,4075.8998,0.8835,141817165,1.99E+11
2017/11/13,4115.5507,4137.6455,4115.5507,4128.0733,4111.9112,0.3931,151446309,2.06E+11
2017/11/14,4129.2736,4133.5462,4086.8903,4099.351,4128.0733,-0.6958,143236936,2.00E+11
2017/11/15,4084.2131,4102.8071,4055.7167,4073.6696,4099.351,-0.6265,120635696,1.78E+11
2017/11/16,4063.4943,4107.617,4062.2734,4105.0122,4073.6696,0.7694,121384414,1.73E+11
2017/11/17,4094.0787,4122.3756,4081.3723,4120.8508,4105.0122,0.3858,191784119,2.53E+11
2017/11/20,4093.734,4144.5144,4060.9636,4143.8334,4120.8508,0.5577,137447258,1.92E+11
2017/11/21,4131.8482,4220.2636,4129.9783,4217.7015,4143.8334,1.7826,180350821,2.53E+11
2017/11/22,4228.3721,4260.6395,4191.145,4227.5666,4217.7015,0.2339,186477003,2.54E+11
2017/11/23,4213.3781,4214.1895,4086.9018,4102.3966,4227.5666,-2.9608,178147228,2.38E+11
2017/11/24,4089.4723,4116.5942,4057.4894,4104.2034,4102.3966,0.044,130858040,1.83E+11
2017/11/27,4088.9318,4088.9318,4037.1457,4049.9475,4104.2034,-1.322,143455268,1.83E+11
2017/11/28,4034.2057,4056.4753,4010.2955,4055.8235,4049.9475,0.1451,102058095,1.36E+11
2017/11/29,4061.3545,4069.2418,4004.687,4053.7529,4055.8235,-0.0511,124553642,1.66E+11
2017/11/30,4034.0091,4052.797,3988.0018,4006.0993,4053.7529,-1.1755,107983345,1.46E+11
2017/12/1,4003.5604,4027.1064,3984.3776,3998.1365,4006.0993,-0.1988,97386913,1.36E+11
2017/12/4,3989.0466,4032.9859,3982.3182,4018.8571,3998.1365,0.5183,102647219,1.38E+11
2017/12/5,4007.9361,4045.9331,4006.5432,4040.1704,4018.8571,0.5303,154087076,1.96E+11
2017/12/6,4027.1231,4031.7533,3964.8087,4015.8211,4040.1704,-0.6027,109286205,1.44E+11
2017/12/7,4003.5826,4017.9465,3955.9939,3971.0569,4015.8211,-1.1147,90254045,1.20E+11
2017/12/8,3962.8288,4014.1387,3955.44,4003.3792,3971.0569,0.8139,89282861,1.24E+11
2017/12/11,4006.8784,4069.4997,4005.2687,4069.4997,4003.3792,1.6516,97148946,1.48E+11
2017/12/12,4068.5053,4070.1503,4015.4546,4016.0163,4069.4997,-1.3143,84338718,1.24E+11
2017/12/13,4013.8319,4052.6878,4004.7436,4050.0927,4016.0163,0.8485,77546131,1.15E+11
2017/12/14,4050.9028,4057.6245,4013.8546,4026.1516,4050.0927,-0.5911,80768862,1.15E+11
2017/12/15,4018.7313,4020.2668,3974.9277,3980.8558,4026.1516,-1.125,89044389,1.18E+11
2017/12/18,3983.2965,4008.0688,3967.9343,3985.2914,3980.8558,0.1114,77853375,1.12E+11
2017/12/19,3985.8233,4035.6296,3985.8233,4035.3294,3985.2914,1.2556,77528985,1.16E+11
2017/12/20,4036.019,4044.8485,4015.6285,4030.4898,4035.3294,-0.1199,90604503,1.27E+11
2017/12/21,4023.076,4080.781,4014.6526,4067.8485,4030.4898,0.9269,96836089,1.38E+11
2017/12/22,4064.9131,4076.8028,4048.4913,4054.5984,4067.8485,-0.3257,73473684,1.04E+11
2017/12/25,4057.4173,4086.9342,4026.4496,4041.5401,4054.5984,-0.3221,91926962,1.30E+11
2017/12/26,4040.6173,4056.8554,4015.2996,4053.6224,4041.5401,0.299,91118790,1.20E+11
2017/12/27,4045.2793,4047.7366,3986.7385,3991.2075,4053.6224,-1.5397,105153577,1.41E+11
2017/12/28,3992.997,4036.6975,3980.2358,4018.8974,3991.2075,0.6938,118542886,1.54E+11
2017/12/29,4022.8826,4043.14,4012.8749,4030.8549,4018.8974,0.2975,90486683,1.21E+11
2018/1/2,4045.2086,4087.7789,4045.2086,4087.4012,4030.8549,1.4028,146935435,1.78E+11
2018/1/3,4091.4607,4140.0543,4088.7302,4111.3925,4087.4012,0.587,151852218,2.06E+11
2018/1/4,4114.1213,4137.642,4105.8858,4128.8119,4111.3925,0.4237,134543794,1.75E+11
2018/1/5,4133.3439,4151.2818,4123.2817,4138.7505,4128.8119,0.2407,149009872,1.85E+11
2018/1/8,4140.8545,4166.3182,4127.3081,4160.1595,4138.7505,0.5173,173877666,2.26E+11
2018/1/9,4157.5394,4191.2843,4153.5021,4189.2977,4160.1595,0.7004,139034294,1.82E+11
2018/1/10,4187.2044,4211.0549,4175.1355,4207.8132,4189.2977,0.442,151121666,1.95E+11
2018/1/11,4197.1136,4211.799,4181.9572,4205.5863,4207.8132,-0.0529,121578539,1.70E+11
2018/1/12,4205.1444,4227.3923,4199.0251,4225.001,4205.5863,0.4616,111354794,1.58E+11
2018/1/15,4229.8357,4262.9314,4216.3585,4225.2393,4225.001,0.0056,170907897,2.35E+11
2018/1/16,4215.6247,4260.2118,4213.1275,4258.473,4225.2393,0.7866,161494963,2.28E+11
2018/1/17,4261.7833,4283.3449,4230.5367,4248.1164,4258.473,-0.2432,214311032,2.85E+11
2018/1/18,4259.375,4292.6372,4246.684,4271.4168,4248.1164,0.5485,172032846,2.25E+11
2018/1/19,4281.9371,4316.5714,4269.6167,4285.395,4271.4168,0.3272,209490570,2.59E+11
2018/1/22,4276.4811,4338.4832,4275.8977,4336.5974,4285.395,1.1948,174643195,2.34E+11
2018/1/23,4346.8885,4383.5722,4346.7925,4382.6129,4336.5974,1.0611,201867585,2.57E+11
2018/1/24,4389.4547,4397.8196,4349.0865,4389.8853,4382.6129,0.1659,219818889,2.84E+11
2018/1/25,4381.9768,4392.1963,4336.2386,4365.0794,4389.8853,-0.5651,195374950,2.50E+11
2018/1/26,4352.2211,4403.3375,4351.4871,4381.2996,4365.0794,0.3716,177227237,2.23E+11
2018/1/29,4387.0577,4395.9053,4287.1124,4302.0181,4381.2996,-1.8095,191100354,2.56E+11
2018/1/30,4286.6834,4308.5115,4251.5706,4256.1021,4302.0181,-1.0673,139034730,1.87E+11
2018/1/31,4234.1101,4287.8576,4232.7727,4275.8986,4256.1021,0.4651,145210164,1.94E+11
2018/2/1,4276.3425,4287.3888,4214.2909,4245.8978,4275.8986,-0.7016,190002934,2.39E+11
2018/2/2,4213.9386,4271.7647,4181.7793,4271.2326,4245.8978,0.5967,146066827,1.91E+11
2018/2/5,4204.458,4274.1464,4200.1409,4274.1464,4271.2326,0.0682,161347799,2.17E+11
2018/2/6,4182.3257,4211.5234,4131.5562,4148.8856,4274.1464,-2.9307,214910450,2.79E+11
2018/2/7,4205.7365,4212.5677,4048.4228,4050.4972,4148.8856,-2.3714,203127493,2.62E+11
2018/2/8,4022.8802,4071.6653,3974.6779,4012.0472,4050.4972,-0.9493,159269985,1.99E+11
2018/2/9,3896.1691,3911.2917,3759.1463,3840.6527,4012.0472,-4.272,206349828,2.47E+11
2018/2/12,3846.2671,3907.843,3828.0697,3890.1046,3840.6527,1.2876,116182637,1.50E+11
2018/2/13,3925.5955,3986.9807,3925.5955,3935.6324,3890.1046,1.1703,112565885,1.44E+11
2018/2/14,3945.0943,3971.4041,3923.1267,3966.9614,3935.6324,0.796,71081338,93110201390
2018/2/22,4020.9731,4058.7878,4009.9202,4052.7332,3966.9614,2.1622,105811571,1.38E+11
2018/2/23,4061.7545,4085.2008,4035.2319,4071.0889,4052.7332,0.4529,99458746,1.28E+11
2018/2/26,4093.3988,4128.7435,4048.9834,4118.4186,4071.0889,1.1626,137881001,1.79E+11
2018/2/27,4120.8712,4120.8712,4051.8054,4058.9806,4118.4186,-1.4432,125934470,1.70E+11
2018/2/28,4016.7911,4051.7124,3991.7063,4023.6415,4058.9806,-0.8706,109343593,1.52E+11
2018/3/1,3994.8686,4061.0328,3986.8947,4049.0863,4023.6415,0.6324,110199852,1.46E+11
2018/3/2,4014.951,4044.4183,4006.9435,4016.461,4049.0863,-0.8057,96165000,1.31E+11
2018/3/5,4021.6575,4042.8346,3995.8715,4018.097,4016.461,0.0407,87952548,1.18E+11
2018/3/6,4034.9854,4067.5525,3998.9317,4066.5647,4018.097,1.2062,138762444,1.71E+11
2018/3/7,4063.5028,4089.6964,4027.9363,4036.6536,4066.5647,-0.7355,106952426,1.37E+11
2018/3/8,4038.9527,4078.2263,4029.7144,4077.6001,4036.6536,1.0144,91155810,1.24E+11
2018/3/9,4088.0704,4110.6738,4076.4537,4108.8652,4077.6001,0.7668,113701808,1.50E+11
2018/3/12,4130.7082,4139.5259,4112.7658,4127.6662,4108.8652,0.4576,140906739,1.90E+11
2018/3/13,4124.3312,4130.2829,4087.5629,4091.2533,4127.6662,-0.8822,111766430,1.41E+11
2018/3/14,4076.0626,4089.0942,4066.4896,4073.3447,4091.2533,-0.4377,99013409,1.32E+11
2018/3/15,4058.7058,4098.989,4058.7058,4096.1627,4073.3447,0.5602,88161156,1.27E+11
2018/3/16,4096.8857,4110.0451,4055.822,4056.4226,4096.1627,-0.9702,84896188,1.22E+11
2018/3/19,4054.6167,4074.518,4033.5216,4074.2479,4056.4226,0.4394,81502882,1.18E+11
2018/3/20,4045.7428,4080.1925,4040.308,4077.7041,4074.2479,0.0848,80605280,1.12E+11
2018/3/21,4097.0243,4110.1158,4046.2408,4061.0502,4077.7041,-0.4084,97609488,1.39E+11
2018/3/22,4062.0668,4072.3771,4003.721,4020.349,4061.0502,-1.0022,89095259,1.28E+11
2018/3/23,3896.7359,3928.5114,3834.9373,3904.9355,4020.349,-2.8707,180080449,2.19E+11
2018/3/26,3862.6948,3883.901,3829.9155,3879.893,3904.9355,-0.6413,115139128,1.57E+11
2018/3/27,3927.492,3936.778,3881.8726,3913.2689,3879.893,0.8602,113700711,1.62E+11
2018/3/28,3865.0454,3907.2811,3835.8825,3842.7155,3913.2689,-1.8029,101494908,1.56E+11
2018/3/29,3854.5914,3913.9578,3794.2617,3894.0498,3842.7155,1.3359,116629066,1.65E+11
2018/3/30,3893.7468,3915.3473,3879.2128,3898.4977,3894.0498,0.1142,97512270,1.38E+11
2018/4/2,3897.0052,3937.0183,3882.8856,3886.9189,3898.4977,-0.297,111242666,1.59E+11
2018/4/3,3850.1546,3878.1504,3839.9333,3862.4796,3886.9189,-0.6288,95137369,1.32E+11
2018/4/4,3873.6267,3898.6126,3852.4958,3854.8625,3862.4796,-0.1972,88730609,1.32E+11
2018/4/9,3851.9548,3870.6736,3827.4133,3852.9292,3854.8625,-0.0502,84105462,1.18E+11
2018/4/10,3860.7225,3927.4247,3851.7957,3927.1729,3852.9292,1.9269,106173722,1.38E+11
2018/4/11,3934.1698,3958.7071,3924.9603,3938.3434,3927.1729,0.2844,111933021,1.40E+11
2018/4/12,3935.673,3937.7837,3896.1789,3898.6354,3938.3434,-1.0082,82699490,1.08E+11
2018/4/13,3920.7375,3929.952,3866.186,3871.1443,3898.6354,-0.7051,71544203,98921826969
2018/4/16,3862.4738,3869.156,3789.6121,3808.863,3871.1443,-1.6089,99217770,1.32E+11
2018/4/17,3812.8746,3822.6264,3745.4442,3748.6412,3808.863,-1.5811,90610790,1.27E+11
2018/4/18,3785.3059,3789.6591,3708.1068,3766.282,3748.6412,0.4706,106676706,1.43E+11
2018/4/19,3774.784,3824.0321,3767.7974,3811.843,3766.282,1.2097,99054060,1.28E+11
2018/4/20,3801.2075,3815.444,3750.1033,3760.8543,3811.843,-1.3376,99282925,1.24E+11
2018/4/23,3754.6896,3787.3951,3735.1842,3766.3257,3760.8543,0.1455,90356291,1.12E+11
2018/4/24,3769.8787,3854.4292,3769.8787,3843.4886,3766.3257,2.0488,114219525,1.46E+11
2018/4/25,3824.5929,3838.6921,3817.032,3828.7015,3843.4886,-0.3847,78172612,1.06E+11
2018/4/26,3823.3921,3828.7129,3744.8852,3755.4941,3828.7015,-1.9121,87150641,1.26E+11
2018/4/27,3771.0369,3776.9751,3714.6444,3756.8765,3755.4941,0.0368,89531726,1.42E+11
2018/5/2,3769.9251,3787.3025,3744.5475,3763.6461,3756.8765,0.1802,83301035,1.20E+11
2018/5/3,3756.1657,3797.5269,3732.3718,3793.0001,3763.6461,0.7799,93961118,1.23E+11
2018/5/4,3784.3161,3801.5243,3770.9389,3774.5981,3793.0001,-0.4852,71554288,98315254609
2018/5/7,3782.5404,3834.5872,3776.0296,3834.1877,3774.5981,1.5787,87286195,1.26E+11
2018/5/8,3834.6141,3892.0732,3833.729,3878.6767,3834.1877,1.1603,94215157,1.35E+11
2018/5/9,3876.1296,3878.9382,3855.7392,3871.6152,3878.6767,-0.1821,66712966,92322896271
2018/5/10,3882.8357,3894.4902,3867.3084,3893.0565,3871.6152,0.5538,70667809,1.03E+11
2018/5/11,3902.1481,3903.3378,3871.9523,3872.8383,3893.0565,-0.5193,73356604,1.08E+11
2018/5/14,3886.8736,3919.2999,3886.8736,3909.2933,3872.8383,0.9413,81975999,1.23E+11
2018/5/15,3920.1395,3924.3427,3892.9198,3924.0975,3909.2933,0.3787,76049555,1.06E+11
2018/5/16,3909.8183,3923.3433,3889.1877,3892.8442,3924.0975,-0.7964,71913646,1.07E+11
2018/5/17,3895.4895,3899.5137,3858.8525,3864.0507,3892.8442,-0.7397,59030123,87104164680
2018/5/18,3860.1644,3903.0637,3841.896,3903.0637,3864.0507,1.0096,72613956,96823851809
2018/5/21,3925.5394,3937.4607,3913.6046,3921.2421,3903.0637,0.4657,92641737,1.21E+11
2018/5/22,3918.8153,3918.8153,3881.169,3906.2081,3921.2421,-0.3834,75368778,1.03E+11
2018/5/23,3898.2683,3898.2683,3854.5825,3854.5825,3906.2081,-1.3216,83722319,1.11E+11
2018/5/24,3853.2916,3859.1034,3823.9235,3827.217,3854.5825,-0.7099,68345022,93408219637
2018/5/25,3823.7448,3841.1244,3804.1349,3816.498,3827.217,-0.2801,70836386,95667543827
2018/5/28,3816.2649,3846.5525,3799.3207,3833.2599,3816.498,0.4392,71521132,1.00E+11
2018/5/29,3824.1909,3841.7794,3800.6749,3804.0093,3833.2599,-0.7631,81552662,1.17E+11
2018/5/30,3755.1764,3767.8872,3722.0719,3723.3724,3804.0093,-2.1198,87913285,1.16E+11
2018/5/31,3749.2954,3804.7919,3742.5287,3802.3759,3723.3724,2.1218,92666894,1.31E+11
2018/6/1,3789.6716,3802.5366,3753.8395,3770.5891,3802.3759,-0.836,77821813,1.06E+11
2018/6/4,3785.1869,3813.4065,3776.6185,3807.5781,3770.5891,0.981,76624341,1.15E+11
2018/6/5,3811.2852,3845.5648,3800.9256,3845.3164,3807.5781,0.9911,78687360,1.21E+11
2018/6/6,3839.683,3848.3295,3830.8956,3837.3511,3845.3164,-0.2071,73117237,1.07E+11
2018/6/7,3846.9367,3859.8476,3827.6874,3831.0128,3837.3511,-0.1652,80256147,1.12E+11
2018/6/8,3819.4477,3819.4607,3759.2717,3779.6159,3831.0128,-1.3416,83337335,1.08E+11
2018/6/11,3770.208,3792.548,3756.5148,3779.9818,3779.6159,0.0097,68709834,1.06E+11
2018/6/12,3783.1858,3830.471,3765.2644,3825.9534,3779.9818,1.2162,73206244,1.16E+11
2018/6/13,3814.6174,3817.4528,3782.0728,3788.3391,3825.9534,-0.9831,66377970,97185498920
2018/6/14,3774.6396,3808.1616,3759.2484,3773.3655,3788.3391,-0.3953,68471322,99234014984
2018/6/15,3763.0405,3780.3368,3737.4282,3753.4338,3773.3655,-0.5282,85488893,1.10E+11
2018/6/19,3702.6681,3712.8162,3583.0208,3621.1166,3753.4338,-3.5252,160706542,1.94E+11
2018/6/20,3602.5512,3649.3359,3578.1743,3635.4436,3621.1166,0.3957,86718098,1.13E+11
2018/6/21,3633.5558,3673.5625,3589.4899,3592.965,3635.4436,-1.1685,93908552,1.16E+11
2018/6/22,3567.8939,3609.0751,3542.4564,3608.9046,3592.965,0.4436,75117864,89687282053
2018/6/25,3625.7984,3631.0253,3559.0343,3560.4777,3608.9046,-1.3419,79877078,1.07E+11
2018/6/26,3521.5876,3541.782,3478.2134,3531.1112,3560.4777,-0.8248,84985269,1.08E+11
2018/6/27,3525.1323,3537.6569,3441.785,3459.2621,3531.1112,-2.0347,81491817,1.08E+11
2018/6/28,3434.9441,3477.0565,3416.9476,3423.5255,3459.2621,-1.0331,75918051,98570527345
2018/6/29,3431.9619,3512.3834,3425.2159,3510.9845,3423.5255,2.5546,77257031,97616367299
2018/7/2,3504.4571,3506.8996,3383.5006,3407.9638,3510.9845,-2.9342,84351449,1.08E+11
2018/7/3,3410.4767,3422.0398,3319.2889,3409.2801,3407.9638,0.0386,95278693,1.30E+11
2018/7/4,3398.7788,3418.3311,3359.0861,3363.7473,3409.2801,-1.3356,75157997,93648559089
2018/7/5,3365.5547,3398.4852,3330.7113,3342.4379,3363.7473,-0.6335,81587981,97544619590
2018/7/6,3347.0624,3396.2458,3295.7296,3365.1227,3342.4379,0.6787,86097579,1.09E+11
2018/7/9,3378.9056,3459.3153,3378.9056,3459.1837,3365.1227,2.7952,76601545,1.01E+11
2018/7/10,3464.9064,3474.1396,3437.2706,3467.5155,3459.1837,0.2409,69548823,90127445728
2018/7/11,3398.9265,3427.5705,3375.1441,3407.5297,3467.5155,-1.7299,72040950,89661507129
2018/7/12,3403.3302,3499.097,3403.3302,3481.0559,3407.5297,2.1578,96353564,1.18E+11
2018/7/13,3488.4966,3499.7643,3474.9123,3492.6897,3481.0559,0.3342,72955897,99800184924
2018/7/16,3488.967,3506.2355,3459.7312,3472.0859,3492.6897,-0.5899,68281999,90754288081
2018/7/17,3466.4236,3467.1852,3420.9714,3449.3773,3472.0859,-0.654,61983076,85720563654
2018/7/18,3456.6065,3479.2635,3430.1563,3431.3227,3449.3773,-0.5234,66530330,88556873195
2018/7/19,3444.8032,3466.5056,3417.9627,3428.343,3431.3227,-0.0868,68477716,88804907805
2018/7/20,3426.4558,3505.928,3398.9532,3492.8938,3428.343,1.8829,101984727,1.22E+11
2018/7/23,3471.8555,3527.5335,3464.6475,3525.7503,3492.8938,0.9407,119036627,1.44E+11
2018/7/24,3530.6641,3596.5128,3530.6641,3581.7057,3525.7503,1.587,156912435,1.77E+11
2018/7/25,3589.5055,3589.9841,3566.314,3577.7522,3581.7057,-0.1104,96758501,1.12E+11
2018/7/26,3583.3173,3593.9227,3528.6442,3536.2456,3577.7522,-1.1601,90349641,1.06E+11
2018/7/27,3533.7714,3545.4058,3512.7034,3521.2269,3536.2456,-0.4247,70178104,81192174902
2018/7/30,3520.8538,3550.902,3489.5494,3515.0794,3521.2269,-0.1746,82116995,96183097601
2018/7/31,3510.4744,3528.154,3493.1545,3517.6568,3515.0794,0.0733,67980817,80022152109
2018/8/1,3530.0298,3543.606,3446.7765,3447.3882,3517.6568,-1.9976,90348617,1.07E+11
2018/8/2,3434.3516,3434.3516,3322.096,3370.9579,3447.3882,-2.217,101308727,1.22E+11
2018/8/3,3366.6637,3381.3417,3315.2008,3315.2839,3370.9579,-1.6516,70796910,91395987151
2018/8/6,3312.8153,3344.246,3257.6856,3273.2728,3315.2839,-1.2672,77975083,97517991022
2018/8/7,3284.9785,3368.962,3263.4986,3368.8695,3273.2728,2.9205,91783916,1.08E+11
2018/8/8,3362.1485,3368.1602,3311.7694,3314.5075,3368.8695,-1.6137,79284865,90958912013
2018/8/9,3303.4765,3408.3911,3299.6157,3397.5298,3314.5075,2.5048,91957572,1.09E+11
2018/8/10,3398.4139,3424.0411,3380.5731,3405.0191,3397.5298,0.2204,68967299,85634522136
2018/8/13,3369.9812,3396.1883,3336.6956,3390.3441,3405.0191,-0.431,76191532,90869290864
2018/8/14,3386.4832,3391.729,3356.6142,3372.9137,3390.3441,-0.5141,60651446,72121992610
2018/8/15,3371.959,3372.1369,3288.7088,3291.976,3372.9137,-2.3996,68174055,83402193917
2018/8/16,3251.8556,3315.2031,3231.5561,3276.7276,3291.976,-0.4632,76547366,89269175663
2018/8/17,3305.8954,3311.5729,3224.0999,3229.6198,3276.7276,-1.4376,67395413,84452452538
2018/8/20,3238.215,3267.2498,3209.0115,3267.2498,3229.6198,1.1652,70904228,88963382602
2018/8/21,3271.8402,3331.7077,3270.0302,3326.6489,3267.2498,1.818,75205583,97925840442
2018/8/22,3328.9693,3328.9693,3299.3938,3307.9545,3326.6489,-0.562,50787057,66548536184
2018/8/23,3308.4589,3336.1123,3285.8141,3320.0257,3307.9545,0.3649,61112334,80212785558
2018/8/24,3308.4778,3353.0445,3291.8654,3325.3347,3320.0257,0.1599,63765897,77197847852
2018/8/27,3339.3894,3406.5735,3339.2646,3406.5735,3325.3347,2.443,94270082,1.15E+11
2018/8/28,3408.1502,3416.5929,3388.8143,3400.1705,3406.5735,-0.188,75445363,94945949810
2018/8/29,3393.0527,3398.7139,3377.1231,3386.5736,3400.1705,-0.3999,67020404,79072300213
2018/8/30,3385.8052,3402.5626,3349.4688,3351.0942,3386.5736,-1.0476,68385290,80226052652
2018/8/31,3333.3801,3356.5757,3310.8726,3334.5036,3351.0942,-0.4951,76205630,96091892858
2018/9/3,3320.6898,3325.607,3291.7842,3321.8248,3334.5036,-0.3802,66429855,81305681453
2018/9/4,3324.186,3370.963,3307.9585,3363.8984,3321.8248,1.2666,67088807,85892034874
